,location,size,total_sqft,bath,price,bhk,price_per_sqft
1958,Gottigere,2 BHK,1000.0,2.0,35.0,2,3500.0
1959,Gottigere,2 BHK,1010.0,2.0,35.0,2,3465.346534653465
1960,Gottigere,3 BHK,1435.0,2.0,62.0,3,4320.557491289199
1961,Gottigere,2 BHK,945.0,2.0,45.0,2,4761.904761904762
1962,Gottigere,4 Bedroom,2500.0,3.0,120.0,4,4800.0
1963,Gottigere,3 BHK,1230.0,2.0,52.0,3,4227.642276422765
1964,Gottigere,2 BHK,1120.0,2.0,50.0,2,4464.285714285715
1965,Gottigere,3 BHK,1500.0,3.0,63.0,3,4200.0
1966,Gottigere,2 BHK,1200.0,2.0,40.0,2,3333.333333333333
1967,Gottigere,2 BHK,1280.0,2.0,61.0,2,4765.625
1968,Gottigere,2 BHK,1205.0,2.0,56.58,2,4695.435684647303
1969,Gottigere,2 BHK,1170.0,2.0,40.0,2,3418.8034188034194
1970,Gottigere,4 Bedroom,3000.0,3.0,132.0,4,4400.0
1971,Gottigere,3 BHK,1613.0,3.0,72.0,3,4463.732176069436
1972,Gottigere,2 BHK,1110.0,2.0,36.25,2,3265.765765765766
1973,Gottigere,2 BHK,1245.0,2.0,59.0,2,4738.955823293173
1974,Gottigere,2 BHK,1200.0,2.0,50.0,2,4166.666666666667
1975,Green Glen Layout,3 BHK,1670.0,3.0,120.0,3,7185.62874251497
1976,Green Glen Layout,4 BHK,3250.0,4.0,230.0,4,7076.923076923077
1977,Green Glen Layout,3 BHK,1776.42,3.0,105.0,3,5910.764346269463
1978,Green Glen Layout,4 BHK,3250.0,4.0,230.0,4,7076.923076923077
1979,Green Glen Layout,2 BHK,940.0,2.0,56.8,2,6042.553191489362
1980,Green Glen Layout,2 BHK,1075.0,2.0,60.0,2,5581.39534883721
1981,Green Glen Layout,3 BHK,1715.0,3.0,115.0,3,6705.539358600584
1982,Green Glen Layout,3 BHK,1751.0,2.0,115.0,3,6567.675613934895
1983,Green Glen Layout,3 BHK,1750.0,3.0,130.0,3,7428.571428571428
1984,Green Glen Layout,3 BHK,1530.0,3.0,105.0,3,6862.745098039216
1985,Green Glen Layout,3 BHK,1752.0,3.0,105.0,3,5993.1506849315065
1986,Green Glen Layout,3 BHK,1680.0,4.0,95.0,3,5654.7619047619055
1987,Green Glen Layout,3 BHK,1728.0,3.0,125.0,3,7233.7962962962965
1988,Green Glen Layout,3 BHK,1645.0,3.0,110.0,3,6686.930091185412
1989,Green Glen Layout,3 BHK,1517.0,3.0,100.0,3,6591.957811470006
1990,Green Glen Layout,4 BHK,3150.0,4.0,218.0,4,6920.6349206349205
1991,Green Glen Layout,3 BHK,1750.0,3.0,120.0,3,6857.142857142857
1992,Green Glen Layout,3 BHK,1751.0,3.0,115.0,3,6567.675613934895
1993,Green Glen Layout,3 BHK,1750.0,3.0,105.0,3,6000.0
1994,Green Glen Layout,3 BHK,1885.0,3.0,135.0,3,7161.803713527852
1995,Green Glen Layout,3 BHK,1715.0,3.0,120.0,3,6997.084548104956
1996,Green Glen Layout,3 BHK,1623.29,2.0,105.0,3,6468.345150897252
1997,Green Glen Layout,3 BHK,1715.0,3.0,115.0,3,6705.539358600584
1998,Green Glen Layout,3 BHK,1715.0,3.0,105.0,3,6122.448979591837
1999,Green Glen Layout,3 BHK,1600.0,3.0,105.0,3,6562.5
2000,Green Glen Layout,3 BHK,1717.0,3.0,125.0,3,7280.1397786837515
2001,Green Glen Layout,2 BHK,1250.0,2.0,75.0,2,6000.0
2002,Green Glen Layout,3 BHK,1715.0,3.0,112.0,3,6530.61224489796
2003,Gubbalala,3 BHK,1470.0,2.0,82.0,3,5578.231292517007
2004,Gubbalala,3 BHK,1745.0,3.0,104.0,3,5959.885386819485
2005,Gubbalala,3 BHK,1745.0,3.0,115.0,3,6590.257879656159
2006,Gubbalala,3 BHK,1745.0,3.0,110.0,3,6303.724928366762
2007,Gubbalala,3 BHK,1650.0,3.0,71.0,3,4303.030303030303
2008,Gubbalala,5 BHK,2570.0,4.0,141.0,5,5486.381322957199
2009,Gubbalala,2 BHK,1205.0,2.0,70.0,2,5809.128630705394
2010,Gubbalala,3 BHK,1435.0,2.0,80.0,3,5574.912891986062
2011,Gubbalala,2 BHK,1475.0,2.0,80.0,2,5423.728813559322
2012,Gubbalala,2 BHK,1100.0,2.0,49.5,2,4500.0
2013,Gubbalala,2 BHK,1060.0,2.0,46.0,2,4339.622641509434
2014,Gubbalala,3 BHK,2000.0,3.0,125.0,3,6250.0
2015,Gunjur,2 BHK,1140.0,2.0,43.0,2,3771.9298245614036
2016,Gunjur,3 BHK,1356.0,2.0,66.0,3,4867.2566371681405
2017,Gunjur,3 BHK,1600.0,3.0,75.0,3,4687.5
2018,Gunjur,4 Bedroom,2000.0,3.0,95.0,4,4750.0
2019,Gunjur,2 BHK,1140.0,2.0,49.11,2,4307.894736842105
2020,Gunjur,2 BHK,1195.0,2.0,44.0,2,3682.0083682008367
2021,Gunjur,2 BHK,1190.0,2.0,40.0,2,3361.344537815126
2022,Gunjur,2 BHK,1457.0,2.0,60.0,2,4118.050789293068
2023,Gunjur,2 BHK,1080.0,2.0,41.0,2,3796.2962962962956
2024,Gunjur,2 BHK,1175.0,2.0,43.48,2,3700.425531914894
2025,Gunjur,3 BHK,1362.0,3.0,62.63,3,4598.384728340677
2026,Gunjur,2 BHK,1071.0,2.0,51.0,2,4761.904761904762
2027,Gunjur,2 BHK,1063.0,2.0,40.0,2,3762.9350893697083
2028,Gunjur,2 BHK,1235.0,2.0,52.76,2,4272.064777327935
2029,Gunjur,3 BHK,1362.0,3.0,62.63,3,4598.384728340677
2030,Gunjur,3 BHK,1362.0,3.0,62.63,3,4598.384728340677
2031,Gunjur,3 BHK,1588.0,2.0,90.0,3,5667.506297229219
2032,Gunjur,2 BHK,1235.0,2.0,44.5,2,3603.238866396761
2033,Gunjur,2 BHK,1457.0,2.0,60.0,2,4118.050789293068
2034,HAL 2nd Stage,3 BHK,1490.0,2.0,300.0,3,20134.228187919463
2035,HAL 2nd Stage,2 Bedroom,600.0,3.0,145.0,2,24166.66666666667
2036,HAL 2nd Stage,3 Bedroom,2700.0,3.0,500.0,3,18518.51851851852
2037,HAL 2nd Stage,5 Bedroom,2040.0,4.0,500.0,5,24509.803921568622
2038,HBR Layout,3 BHK,2800.0,2.0,200.0,3,7142.857142857143
2039,HBR Layout,3 BHK,1722.0,3.0,95.0,3,5516.840882694542
2040,HBR Layout,4 Bedroom,1200.0,4.0,120.0,4,10000.0
2041,HBR Layout,2 BHK,1200.0,2.0,60.0,2,5000.0
2042,HBR Layout,2 BHK,1004.0,2.0,49.0,2,4880.4780876494015
2043,HBR Layout,3 BHK,1783.0,3.0,125.0,3,7010.6561974200795
2044,HBR Layout,3 BHK,1656.0,3.0,90.0,3,5434.782608695652
2045,HBR Layout,2 BHK,1089.0,2.0,60.0,2,5509.641873278238
2046,HBR Layout,3 BHK,1700.0,3.0,110.0,3,6470.588235294117
2047,HBR Layout,2 BHK,1198.0,2.0,65.0,2,5425.709515859767
2048,HBR Layout,4 Bedroom,1200.0,4.0,115.0,4,9583.333333333334
2049,HBR Layout,2 Bedroom,1200.0,2.0,120.0,2,10000.0
2050,HBR Layout,3 BHK,1832.0,3.0,160.0,3,8733.624454148472
2051,HRBR Layout,2 BHK,1374.0,2.0,95.0,2,6914.1193595342065
2052,HRBR Layout,2 BHK,1440.0,2.0,98.0,2,6805.555555555556
2053,HRBR Layout,3 BHK,2800.0,3.0,250.0,3,8928.57142857143
2054,HRBR Layout,2 BHK,1210.0,2.0,75.0,2,6198.347107438018
2055,HRBR Layout,2 BHK,1265.0,2.0,78.0,2,6166.00790513834
2056,HRBR Layout,2 BHK,1170.0,2.0,75.0,2,6410.25641025641
2057,HRBR Layout,4 BHK,1900.0,3.0,90.0,4,4736.842105263158
2058,HRBR Layout,3 BHK,1625.0,3.0,120.0,3,7384.615384615385
2059,HRBR Layout,2 BHK,1301.0,2.0,120.0,2,9223.674096848576
2060,HRBR Layout,2 BHK,1145.0,2.0,68.5,2,5982.532751091703
2061,HRBR Layout,2 BHK,1300.0,2.0,90.0,2,6923.076923076923
2062,HSR Layout,2 BHK,1372.0,2.0,68.0,2,4956.268221574343
2063,HSR Layout,3 BHK,1475.0,3.0,75.0,3,5084.745762711866
2064,HSR Layout,2 BHK,1467.0,2.0,55.0,2,3749.147920927062
2065,HSR Layout,2 BHK,1140.0,2.0,46.0,2,4035.0877192982452
2066,HSR Layout,2 BHK,1372.0,2.0,61.0,2,4446.064139941691
2067,HSR Layout,3 BHK,1750.0,3.0,95.0,3,5428.571428571428
2068,HSR Layout,2 BHK,1027.0,2.0,44.0,2,4284.323271665044
2069,HSR Layout,3 BHK,1650.0,3.0,110.0,3,6666.666666666668
2070,HSR Layout,2 BHK,1140.0,2.0,46.0,2,4035.0877192982452
2071,HSR Layout,2 BHK,1372.0,2.0,61.0,2,4446.064139941691
2072,HSR Layout,2 BHK,1140.0,2.0,46.0,2,4035.0877192982452
2073,HSR Layout,2 BHK,1185.0,2.0,60.0,2,5063.291139240508
2074,HSR Layout,2 BHK,1127.0,2.0,68.0,2,6033.717834960071
2075,HSR Layout,3 BHK,1600.0,2.0,115.0,3,7187.5
2076,HSR Layout,2 BHK,1145.0,2.0,48.0,2,4192.139737991266
2077,HSR Layout,2 BHK,1009.0,2.0,56.0,2,5550.0495540138745
2078,HSR Layout,2 BHK,1300.0,2.0,98.0,2,7538.461538461538
2079,HSR Layout,2 BHK,1140.0,2.0,46.0,2,4035.0877192982452
2080,HSR Layout,2 BHK,1126.0,2.0,69.0,2,6127.886323268205
2081,HSR Layout,2 BHK,1140.0,2.0,46.0,2,4035.0877192982452
2082,HSR Layout,2 BHK,1145.0,2.0,46.0,2,4017.4672489082973
2083,HSR Layout,2 BHK,1142.0,2.0,65.0,2,5691.768826619965
2084,HSR Layout,2 BHK,1145.0,2.0,46.0,2,4017.4672489082973
2085,HSR Layout,3 BHK,1844.0,3.0,95.0,3,5151.843817787419
2086,HSR Layout,2 BHK,1203.0,2.0,72.0,2,5985.0374064837915
2087,HSR Layout,2 BHK,1140.0,2.0,46.0,2,4035.0877192982452
2088,HSR Layout,5 Bedroom,4200.0,5.0,245.0,5,5833.333333333332
2089,HSR Layout,2 BHK,1140.0,2.0,46.0,2,4035.0877192982452
2090,HSR Layout,2 BHK,1145.0,2.0,46.0,2,4017.4672489082973
2091,HSR Layout,2 BHK,1009.0,2.0,56.0,2,5550.0495540138745
2092,HSR Layout,2 BHK,1145.0,2.0,46.0,2,4017.4672489082973
2093,HSR Layout,2 BHK,1100.0,2.0,44.0,2,4000.0
2094,HSR Layout,2 BHK,1203.0,2.0,60.0,2,4987.531172069826
2095,HSR Layout,2 BHK,1120.0,2.0,70.0,2,6250.0
2096,HSR Layout,2 BHK,1140.0,2.0,46.0,2,4035.0877192982452
2097,HSR Layout,2 BHK,1289.0,2.0,70.0,2,5430.566330488751
2098,HSR Layout,3 BHK,1844.0,3.0,89.0,3,4826.46420824295
2099,HSR Layout,2 BHK,1203.0,2.0,60.0,2,4987.531172069826
2100,HSR Layout,2 BHK,1140.0,2.0,46.0,2,4035.0877192982452
2101,Haralur Road,2 BHK,1240.0,2.0,70.0,2,5645.1612903225805
2102,Haralur Road,2 BHK,1027.0,2.0,44.0,2,4284.323271665044
2103,Haralur Road,4 Bedroom,2650.0,4.0,198.0,4,7471.698113207548
2104,Haralur Road,2 BHK,1194.0,2.0,47.0,2,3936.348408710218
2105,Haralur Road,2 BHK,1202.0,2.0,53.0,2,4409.317803660566
2106,Haralur Road,2 BHK,1056.0,2.0,61.0,2,5776.515151515153
2107,Haralur Road,3 BHK,1810.0,3.0,100.0,3,5524.86187845304
2108,Haralur Road,2 BHK,1194.0,2.0,46.0,2,3852.596314907873
2109,Haralur Road,2 BHK,1225.0,2.0,67.38,2,5500.408163265306
2110,Haralur Road,2 BHK,1243.0,2.0,46.0,2,3700.724054706356
2111,Haralur Road,2 BHK,1027.0,2.0,44.0,2,4284.323271665044
2112,Haralur Road,3 BHK,1920.0,3.0,115.0,3,5989.583333333332
2113,Haralur Road,3 BHK,1875.0,3.0,110.0,3,5866.666666666668
2114,Haralur Road,2 BHK,1194.0,2.0,47.0,2,3936.348408710218
2115,Haralur Road,2 BHK,1140.0,2.0,43.0,2,3771.9298245614036
2116,Haralur Road,2 BHK,1027.0,2.0,44.0,2,4284.323271665044
2117,Haralur Road,2 BHK,1194.0,2.0,46.0,2,3852.596314907873
2118,Haralur Road,3 BHK,2017.0,3.0,125.0,3,6197.322756569162
2119,Haralur Road,2 BHK,1140.0,2.0,43.0,2,3771.9298245614036
2120,Haralur Road,3 BHK,1875.0,3.0,110.0,3,5866.666666666668
2121,Haralur Road,2 BHK,1092.0,2.0,44.0,2,4029.304029304029
2122,Haralur Road,3 BHK,2475.0,4.0,130.0,3,5252.525252525254
2123,Haralur Road,2 BHK,1300.0,2.0,73.0,2,5615.384615384615
2124,Haralur Road,2 BHK,1194.0,2.0,47.0,2,3936.348408710218
2125,Haralur Road,2 BHK,1243.0,2.0,46.0,2,3700.724054706356
2126,Haralur Road,3 BHK,1850.0,3.0,110.0,3,5945.945945945946
2127,Haralur Road,2 BHK,1225.0,2.0,67.38,2,5500.408163265306
2128,Haralur Road,2 BHK,1243.0,2.0,46.0,2,3700.724054706356
2129,Haralur Road,4 BHK,3400.0,5.0,240.0,4,7058.823529411765
2130,Haralur Road,2 BHK,1464.0,2.0,56.0,2,3825.136612021858
2131,Haralur Road,2 BHK,1230.0,2.0,78.0,2,6341.463414634146
2132,Haralur Road,2 BHK,1000.0,2.0,44.0,2,4400.0
2133,Haralur Road,2 BHK,1300.0,2.0,79.0,2,6076.923076923077
2134,Haralur Road,3 BHK,1444.0,2.0,80.0,3,5540.16620498615
2135,Haralur Road,2 BHK,1088.0,2.0,68.0,2,6250.0
2136,Haralur Road,2 BHK,1027.0,2.0,44.0,2,4284.323271665044
2137,Haralur Road,2 BHK,1225.0,2.0,70.0,2,5714.285714285716
2138,Haralur Road,2 BHK,1194.0,2.0,46.0,2,3852.596314907873
2139,Haralur Road,3 BHK,1830.0,3.0,101.0,3,5519.12568306011
2140,Haralur Road,3 BHK,1810.0,3.0,126.0,3,6961.325966850829
2141,Haralur Road,2 BHK,1464.0,2.0,56.0,2,3825.136612021858
2142,Haralur Road,3 BHK,1520.0,2.0,96.0,3,6315.789473684212
2143,Haralur Road,2 BHK,1300.0,2.0,75.0,2,5769.23076923077
2144,Haralur Road,3 BHK,2017.0,2.0,125.0,3,6197.322756569162
2145,Haralur Road,2 BHK,1243.0,2.0,46.0,2,3700.724054706356
2146,Haralur Road,2 BHK,1027.0,2.0,44.0,2,4284.323271665044
2147,Haralur Road,4 BHK,2805.0,5.0,160.0,4,5704.099821746881
2148,Haralur Road,2 BHK,1243.0,2.0,46.0,2,3700.724054706356
2149,Haralur Road,2 BHK,1027.0,2.0,44.0,2,4284.323271665044
2150,Haralur Road,3 BHK,2017.0,3.0,105.0,3,5205.7511155180955
2151,Haralur Road,2 BHK,1243.0,2.0,46.0,2,3700.724054706356
2152,Haralur Road,2 BHK,1243.0,2.0,46.0,2,3700.724054706356
2153,Haralur Road,3 BHK,1520.0,2.0,90.0,3,5921.0526315789475
2154,Haralur Road,2 BHK,1300.0,2.0,60.0,2,4615.384615384615
2155,Haralur Road,3 BHK,1985.0,3.0,130.0,3,6549.1183879093205
2156,Haralur Road,3 BHK,1255.0,2.0,90.0,3,7171.314741035857
2157,Haralur Road,2 BHK,1056.0,2.0,60.0,2,5681.818181818182
2158,Haralur Road,2 BHK,1140.0,2.0,42.0,2,3684.2105263157896
2159,Haralur Road,2 BHK,1245.0,2.0,62.0,2,4979.919678714859
2160,Haralur Road,2 BHK,1140.0,2.0,58.0,2,5087.719298245615
2161,Haralur Road,2 BHK,1140.0,2.0,42.0,2,3684.2105263157896
2162,Haralur Road,2 BHK,1027.0,2.0,43.0,2,4186.952288218111
2163,Haralur Road,2 BHK,1194.0,2.0,47.0,2,3936.348408710218
2164,Haralur Road,2 BHK,1194.0,2.0,47.0,2,3936.348408710218
2165,Haralur Road,3 BHK,1560.0,3.0,90.0,3,5769.23076923077
2166,Haralur Road,3 BHK,1520.0,2.0,85.0,3,5592.105263157896
2167,Haralur Road,2 BHK,1243.0,2.0,45.0,2,3620.273531777957
2168,Haralur Road,2 BHK,1027.0,2.0,44.0,2,4284.323271665044
2169,Haralur Road,2 BHK,1194.0,2.0,46.0,2,3852.596314907873
2170,Haralur Road,3 BHK,1650.0,3.0,100.0,3,6060.606060606061
2171,Haralur Road,3 BHK,1580.0,3.0,73.0,3,4620.2531645569625
2172,Haralur Road,2 BHK,1243.0,2.0,46.0,2,3700.724054706356
2173,Haralur Road,2 BHK,1194.0,2.0,47.0,2,3936.348408710218
2174,Haralur Road,3 BHK,1520.0,2.0,96.0,3,6315.789473684212
2175,Haralur Road,3 BHK,1510.0,3.0,83.05,3,5500.0
2176,Haralur Road,2 BHK,1056.0,2.0,65.0,2,6155.30303030303
2177,Haralur Road,3 BHK,1810.0,3.0,100.0,3,5524.86187845304
2178,Haralur Road,2 BHK,1243.0,2.0,46.0,2,3700.724054706356
2179,Haralur Road,1 BHK,575.0,1.0,38.0,1,6608.695652173914
2180,Haralur Road,2 BHK,1194.0,2.0,46.0,2,3852.596314907873
2181,Haralur Road,2 BHK,1243.0,2.0,46.0,2,3700.724054706356
2182,Haralur Road,2 BHK,1194.0,2.0,46.0,2,3852.596314907873
2183,Haralur Road,2 BHK,1140.0,2.0,43.0,2,3771.9298245614036
2184,Haralur Road,3 BHK,1850.0,3.0,120.0,3,6486.486486486487
2185,Haralur Road,2 BHK,1194.0,2.0,47.0,2,3936.348408710218
2186,Haralur Road,2 BHK,1194.0,2.0,47.0,2,3936.348408710218
2187,Haralur Road,2 BHK,1243.0,2.0,46.0,2,3700.724054706356
2188,Haralur Road,3 BHK,1710.0,3.0,85.0,3,4970.760233918129
2189,Haralur Road,3 BHK,1730.0,3.0,95.0,3,5491.329479768786
2190,Haralur Road,2 BHK,1243.0,2.0,46.0,2,3700.724054706356
2191,Haralur Road,2 BHK,1243.0,2.0,46.0,2,3700.724054706356
2192,Haralur Road,2 BHK,1243.0,2.0,46.0,2,3700.724054706356
2193,Haralur Road,3 BHK,1817.0,3.0,110.0,3,6053.935057787562
2194,Haralur Road,2 BHK,1225.0,2.0,77.0,2,6285.714285714284
2195,Haralur Road,2 BHK,1285.0,2.0,78.0,2,6070.0389105058375
2196,Haralur Road,2 BHK,1225.0,2.0,67.48,2,5508.571428571428
2197,Haralur Road,2 BHK,1225.0,2.0,69.84,2,5701.224489795918
2198,Haralur Road,2 BHK,1200.0,2.0,46.0,2,3833.333333333334
2199,Haralur Road,2 BHK,1315.0,2.0,85.0,2,6463.878326996198
2200,Haralur Road,3 BHK,1976.0,3.0,92.0,3,4655.87044534413
2201,Haralur Road,2 BHK,1300.0,2.0,75.0,2,5769.23076923077
2202,Haralur Road,2 BHK,1309.0,2.0,82.0,2,6264.323911382736
2203,Haralur Road,2 BHK,1027.0,1.0,44.0,2,4284.323271665044
2204,Haralur Road,2 BHK,1243.0,2.0,46.0,2,3700.724054706356
2205,Haralur Road,2 BHK,1243.0,2.0,46.0,2,3700.724054706356
2206,Haralur Road,2 BHK,1140.0,2.0,43.0,2,3771.9298245614036
2207,Haralur Road,2 BHK,1300.0,2.0,75.0,2,5769.23076923077
2208,Haralur Road,2 BHK,1243.0,2.0,46.0,2,3700.724054706356
2209,Haralur Road,3 BHK,1890.0,3.0,84.0,3,4444.444444444444
2210,Haralur Road,2 BHK,1230.0,2.0,67.65,2,5500.000000000001
2211,Haralur Road,2 BHK,1194.0,2.0,46.0,2,3852.596314907873
2212,Haralur Road,2 BHK,1092.0,2.0,44.0,2,4029.304029304029
2213,Haralur Road,3 BHK,1255.0,3.0,90.0,3,7171.314741035857
2214,Haralur Road,3 BHK,1735.0,3.0,97.0,3,5590.7780979827085
2215,Haralur Road,3 BHK,1810.0,3.0,97.83,3,5404.972375690608
2216,Haralur Road,2 BHK,1200.0,2.0,46.0,2,3833.333333333334
2217,Haralur Road,2 BHK,1243.0,2.0,46.0,2,3700.724054706356
2218,Haralur Road,3 BHK,1810.0,3.0,112.0,3,6187.845303867403
2219,Harlur,2 BHK,1508.0,2.0,77.0,2,5106.100795755968
2220,Harlur,3 BHK,1752.12,3.0,135.0,3,7704.951715635915
2221,Harlur,3 BHK,1709.0,3.0,150.0,3,8777.062609713283
2222,Harlur,2 BHK,1174.0,2.0,69.0,2,5877.342419080069
2223,Harlur,2 BHK,1033.0,2.0,49.0,2,4743.465634075508
2224,Harlur,2 BHK,1197.0,2.0,84.0,2,7017.543859649124
2225,Harlur,3 BHK,1757.0,3.0,132.0,3,7512.805919180421
2226,Harlur,2 BHK,1174.0,2.0,76.0,2,6473.59454855196
2227,Harlur,3 BHK,1754.0,3.0,125.0,3,7126.567844925884
2228,Harlur,2 BHK,1290.0,2.0,85.0,2,6589.147286821705
2229,Harlur,3 BHK,1752.12,3.0,116.0,3,6620.551103805677
2230,Harlur,3 BHK,1754.0,3.0,135.0,3,7696.693272519954
2231,Harlur,3 BHK,1754.0,3.0,124.0,3,7069.5553021664755
2232,Harlur,2 BHK,1152.0,2.0,69.0,2,5989.583333333332
2233,Harlur,2 BHK,1290.0,2.0,87.0,2,6744.186046511629
2234,Harlur,3 BHK,1749.0,3.0,115.0,3,6575.185820468841
2235,Harlur,4 Bedroom,3385.0,4.0,260.0,4,7680.945347119646
2237,Harlur,3 BHK,1758.0,3.0,133.0,3,7565.415244596132
2238,Harlur,2 BHK,1197.0,2.0,79.0,2,6599.832915622389
2239,Harlur,2 BHK,1174.0,2.0,78.0,2,6643.9522998296425
2240,Harlur,2 BHK,1200.0,2.0,52.0,2,4333.333333333333
2241,Harlur,2 BHK,1197.0,2.0,79.0,2,6599.832915622389
2242,Harlur,3 BHK,1749.0,3.0,112.0,3,6403.659233847912
2243,Harlur,2 BHK,1174.0,2.0,75.0,2,6388.415672913116
2244,Harlur,3 BHK,1750.0,3.0,136.0,3,7771.428571428572
2245,Harlur,3 BHK,1620.0,3.0,110.0,3,6790.123456790125
2246,Harlur,3 BHK,1762.0,3.0,133.0,3,7548.240635641318
2247,Harlur,3 BHK,1756.0,3.0,131.0,3,7460.136674259681
2248,Harlur,3 BHK,1755.0,3.0,130.0,3,7407.407407407409
2249,Harlur,3 BHK,1864.0,3.0,140.0,3,7510.729613733905
2250,Harlur,2 BHK,1331.0,2.0,88.0,2,6611.570247933884
2251,Harlur,3 BHK,1752.12,3.0,133.0,3,7590.8042828116795
2252,Harlur,2 BHK,1133.0,2.0,55.0,2,4854.368932038835
2253,Harlur,3 BHK,1756.0,3.0,128.0,3,7289.293849658316
2254,Harlur,3 BHK,1749.0,3.0,120.0,3,6861.06346483705
2255,Harlur,2 BHK,1197.0,2.0,82.0,2,6850.459482038429
2256,Harlur,2 BHK,1303.0,2.0,90.0,2,6907.137375287796
2257,Harlur,3 BHK,1754.0,3.0,132.0,3,7525.655644241733
2258,Harlur,2 BHK,1174.0,2.0,75.0,2,6388.415672913116
2259,Harlur,3 BHK,1756.0,3.0,134.0,3,7630.979498861047
2260,Harlur,2 BHK,1197.0,2.0,78.0,2,6516.290726817044
2261,Harlur,2 BHK,1290.0,2.0,89.9,2,6968.992248062015
2262,Harlur,2 BHK,1386.0,2.0,85.0,2,6132.7561327561325
2263,Harlur,2 BHK,1174.0,2.0,74.0,2,6303.236797274276
2264,Harlur,2 BHK,1174.0,2.0,78.0,2,6643.9522998296425
2265,Harlur,3 BHK,1755.0,3.0,115.0,3,6552.7065527065515
2266,Harlur,4 BHK,2569.0,4.0,175.0,4,6811.989100817439
2267,Harlur,2 BHK,1197.0,2.0,77.0,2,6432.748538011696
2268,Harlur,3 BHK,1752.12,3.0,125.0,3,7134.214551514738
2269,Harlur,4 BHK,2569.0,5.0,180.0,4,7006.6173608407935
2270,Harlur,2 BHK,1225.0,2.0,56.0,2,4571.428571428572
2271,Harlur,2 BHK,1197.0,2.0,76.0,2,6349.206349206349
2272,Harlur,2 BHK,1197.0,2.0,75.0,2,6265.664160401004
2273,Harlur,3 BHK,1755.0,3.0,117.0,3,6666.666666666668
2274,Harlur,2 BHK,1197.0,2.0,79.9,2,6675.020885547202
2275,Harlur,2 BHK,936.0,2.0,45.0,2,4807.692307692308
2276,Harlur,4 BHK,2990.0,4.0,225.0,4,7525.0836120401345
2277,Harlur,2 BHK,1370.0,2.0,88.0,2,6423.3576642335765
2278,Harlur,2 BHK,1335.0,2.0,72.76,2,5450.187265917603
2279,Hebbal,3 BHK,1760.0,2.0,123.0,3,6988.636363636364
2280,Hebbal,4 BHK,5611.5,4.0,477.0,4,8500.400962309543
2281,Hebbal,2 BHK,1349.0,2.0,98.2,2,7279.466271312082
2282,Hebbal,4 BHK,2483.0,5.0,212.0,4,8538.058799838904
2283,Hebbal,3 BHK,1760.0,2.0,130.0,3,7386.363636363636
2285,Hebbal,3 BHK,1920.0,3.0,134.0,3,6979.166666666668
2286,Hebbal,2 BHK,1337.0,2.0,82.0,2,6133.1338818249815
2287,Hebbal,2 BHK,1349.0,2.0,98.0,2,7264.6404744255005
2288,Hebbal,3 BHK,1790.0,3.0,127.0,3,7094.972067039106
2289,Hebbal,2 BHK,687.325,2.0,42.72,2,6215.400283708579
2290,Hebbal,4 BHK,2790.0,5.0,198.0,4,7096.774193548387
2291,Hebbal,3 BHK,1985.0,4.0,189.0,3,9521.410579345087
2292,Hebbal,4 BHK,2483.0,5.0,215.0,4,8658.880386629078
2293,Hebbal,2 BHK,1080.0,2.0,54.0,2,5000.0
2294,Hebbal,2 BHK,812.0,2.0,55.0,2,6773.399014778325
2295,Hebbal,4 BHK,2790.0,4.0,198.0,4,7096.774193548387
2296,Hebbal,2 BHK,1075.0,2.0,52.0,2,4837.209302325581
2297,Hebbal,4 BHK,3067.0,4.0,230.0,4,7499.184871209651
2298,Hebbal,3 BHK,2526.0,2.0,250.0,3,9897.070467141726
2299,Hebbal,4 BHK,3067.0,4.0,230.0,4,7499.184871209651
2300,Hebbal,2 BHK,823.0,2.0,50.63,2,6151.883353584447
2301,Hebbal,2 BHK,1420.0,2.0,123.0,2,8661.971830985916
2302,Hebbal,2 BHK,1420.0,2.0,99.39,2,6999.295774647887
2303,Hebbal,4 BHK,4235.0,4.0,365.0,4,8618.654073199528
2304,Hebbal,3 BHK,1700.0,3.0,124.0,3,7294.117647058823
2305,Hebbal,4 BHK,3960.0,5.0,386.0,4,9747.47474747475
2306,Hebbal,2 BHK,1420.0,2.0,99.39,2,6999.295774647887
2307,Hebbal,2 BHK,1440.0,2.0,115.0,2,7986.11111111111
2308,Hebbal,2 BHK,1100.0,2.0,54.0,2,4909.090909090909
2309,Hebbal,3 BHK,2400.0,4.0,180.0,3,7500.0
2310,Hebbal,2 BHK,1420.0,2.0,107.0,2,7535.211267605633
2311,Hebbal,2 BHK,1320.0,2.0,92.0,2,6969.69696969697
2312,Hebbal,2 BHK,919.0,2.0,49.0,2,5331.882480957563
2313,Hebbal,3 BHK,1645.0,3.0,135.0,3,8206.686930091186
2314,Hebbal,3 BHK,2080.0,3.0,175.0,3,8413.461538461539
2315,Hebbal,4 BHK,2483.0,5.0,230.0,4,9262.988320579943
2316,Hebbal,3 BHK,2600.0,3.0,195.0,3,7500.0
2317,Hebbal,3 BHK,1645.0,3.0,117.0,3,7112.4620060790285
2318,Hebbal,2 BHK,1251.0,2.0,88.73,2,7092.725819344524
2319,Hebbal,3 BHK,1645.0,3.0,121.0,3,7355.623100303951
2320,Hebbal,3 BHK,1760.0,3.0,123.0,3,6988.636363636364
